x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12
916.312,1837.91,1671.518,1747.299,477.027,1934.934,1581.533,1533.689,881.854,1466.611,519.245,1302.602,1492.968,922.745,465.887,676.457,1183.653,781.584,983.751,419.177,546.232,327.807,1711.438,435.084
917.43,1837.374,1672.762,1747.623,477.222,1935.163,1581.421,1533.725,882.762,1467.34,518.988,1302.271,1493.008,922.583,465.673,675.88,1184.992,785.061,985.528,418.98,546.041,327.8,1710.873,435.248
917.616,1837.339,1674.29,1748.082,486.673,1936.976,1581.938,1534.037,883.513,1467.989,519.705,1302.909,1494.737,922.934,464.785,675.172,1185.752,788.451,986.256,419.587,546.61,328.528,1710.204,435.417
918.122,1837.313,1674.077,1748.29,496.945,1946.27,1582.92,1534.415,883.973,1467.97,519.821,1302.462,1489.472,925.058,464.725,674.595,1186.055,790.828,987.099,419.497,546.553,328.242,1709.656,435.148
917.954,1837.065,1674.198,1748.238,503.029,1951.433,1582.876,1534.106,884.287,1468.203,519.989,1302.661,1478.712,926.324,464.596,674.852,1186.119,791.522,988.039,419.382,547.047,328.64,1708.973,435.249
919.131,1836.852,1675.114,1748.492,506.496,1954.308,1583.263,1534.512,884.895,1468.919,520.6,1302.975,1474.319,928.745,464.377,674.634,1186.762,792.766,988.89,419.381,547.347,328.779,1708.534,435.456
919.236,1836.735,1676,1748.823,508.124,1956.297,1583.351,1534.464,885.731,1469.455,519.861,1303.086,1469.676,929.675,464.305,674.875,1187.302,794.24,989.153,419.35,547.52,328.907,1707.443,436.699
919.789,1836.568,1675.112,1750.819,509.284,1957.427,1585.051,1534.874,885.781,1469.467,518.271,1308.595,1467.778,929.971,463.994,674.659,1187.384,795.654,990.245,419.445,547.648,329.141,1706.962,436.315
920.362,1836.223,1680.666,1763.354,509.956,1958.47,1585.017,1535.186,nan,nan,498.282,1313.243,1465.735,930.765,463.57,674.812,1187.486,796.709,991.439,419.771,547.697,329.355,1706.739,435.968
921.159,1838.756,1694.57,1768.88,510.572,1959.533,1585.298,1535.339,896.843,1466.911,494.836,1328.178,1464.358,931.089,462.647,674.467,1187.658,797.223,991.936,419.805,547.15,324.568,1706.052,435.833
932.714,1835.106,1699.508,1772.773,510.702,1959.771,1584.572,1535.292,910.359,1468.207,487.284,1337.027,1463.665,931.349,462.534,674.096,1187.849,798.197,993.227,419.732,553.638,319.533,1698.876,442.087
942.224,1832.899,1703.362,1775.122,510.665,1960.26,1585.977,1535.363,918.413,1469.685,483.982,1342.111,1462.064,931.698,462.009,673.941,1187.928,798.914,993.937,419.717,nan,nan,1693.543,453.812
947.026,1831.108,1705.322,1776.709,510.361,1960.309,1585.108,1535.437,921.045,1469.299,478.07,1353.3,1461.475,932.074,461.597,673.962,1188.368,799.56,994.292,419.686,nan,nan,1689.857,458.906
950.404,1829.987,1705.601,1777.668,510.226,1960.565,1585.775,1535.581,923.465,1469.196,476.215,1356.006,1460.358,932.203,461.196,673.682,1184.171,815.184,994.493,419.679,nan,nan,1685.982,461.961
954.569,1828.665,1706.193,1778.784,512.106,1963.213,1585.986,1535.611,926.353,1469.447,476.851,1352.049,1460.032,932.502,461.262,673.744,1185.82,868.618,994.958,419.715,nan,nan,1684.921,462.078
957.608,1827.753,1707.182,1779.449,507.152,1974.38,1587.022,1535.976,927.785,1469.755,475.677,1354.733,1459.602,932.681,461.138,673.941,1172.004,905.533,995.696,419.832,nan,nan,1683.908,462.785
958.739,1827.695,1708.113,1780.724,502.664,1981.463,1587.205,1536.123,928.889,1469.585,474.475,1356.303,1459.407,932.904,460.825,673.751,1163.474,919.978,996.219,419.724,nan,nan,1683.378,462.509
960.321,1827.253,1708.797,1781.429,499.87,1982.269,1587.094,1536.153,930.49,1469.995,473.294,1359.051,1456.225,934.823,460.653,674.045,1159.208,927.191,996.278,419.63,nan,nan,1680.541,464.808
961.74,1826.63,1709.7,1782.425,498.037,1983.577,1583.465,1535.715,932.61,1470.405,472.665,1360.079,1447.778,934.873,460.566,674.615,1157.359,929.143,996.332,419.655,nan,nan,1673.621,459.77
963.439,1825.912,1709.463,1782.743,496.135,1984.35,1582.963,1535.854,936.368,1471.213,471.297,1362.736,1441.23,937.736,460.824,674.71,1151.344,939.597,997.059,419.689,nan,nan,1680.88,434.789
964.839,1825.768,1710.417,1783.375,494.543,1984.935,1583.123,1535.95,934.26,1471.033,469.757,1365.552,1438.895,937.798,460.54,674.738,1154.339,935.139,997.231,419.747,nan,nan,1657.401,402.547
966.226,1825.123,1710.618,1783.629,492.859,1984.509,1583.723,1536.067,935.945,1471.26,468.94,1367.101,1436.112,938.664,458.767,672.943,1153.468,936.734,997.705,419.687,nan,nan,1628.958,381.599
967.234,1824.559,1714.337,1783.106,491.536,1985.321,1583.954,1536.089,936.107,1472.803,468.275,1368.395,1433.206,939.613,457.507,670.213,1153.063,937.521,998.154,419.622,nan,nan,1612.234,370.624
968.232,1824.322,1728.968,1794.569,490.687,1985.234,1584.117,1536.114,947.698,1474.864,468.322,1369.581,1433.529,939.635,457.456,669.957,1152.453,938.894,999.096,419.863,nan,nan,1599.342,363.237
969.078,1823.995,1740.07,1802.946,489.313,1984.004,1584.22,1536.152,960.381,1478.543,467.765,1370.351,1433.424,939.823,457.095,669.838,1152.273,938.98,999.017,419.873,nan,nan,1588.433,357.391
970.33,1823.05,1744.845,1806.848,488.183,1985.787,1583.983,1536.333,nan,nan,466.835,1372.239,1432.541,940.257,456.901,669.613,1151.404,940.487,999.131,419.856,nan,nan,1581.046,353.377
971.756,1821.612,1748.358,1809.93,486.989,1985.333,1584.295,1536.432,970.95,1480.806,466.099,1374.093,1432.29,940.697,457.04,669.797,1151.253,940.777,1000.031,420.095,nan,nan,1575.014,350.604
973.857,1821.69,1746.336,1809.771,486.429,1984.87,1583.853,1536.655,nan,nan,465.522,1375.16,1432.286,940.93,456.523,669.058,1150.962,941.687,1000.678,420.162,nan,nan,1570.524,348.59
975.384,1821.025,1752.656,1814.81,487.528,1983.142,1584.515,1536.815,977.412,1482.484,465.192,1376.204,1432.879,941.045,456.611,669.431,1150.768,941.819,1000.777,420.196,nan,nan,1566.163,346.299
976.111,1820.763,1753.749,1816.536,501.358,1976.986,1584.427,1536.973,nan,nan,464.765,1377.242,1432.551,941.257,456.491,669.099,1149.998,943.654,1001.554,420.385,nan,nan,1563.285,344.606
976.992,1820.554,1754.628,1818.256,501.669,1976.301,1586.755,1537.737,980.833,1483.873,464.431,1378.133,1433.087,941.527,456.097,669.132,1149.892,944.3,1001.871,420.514,nan,nan,1561.218,344.09
977.958,1820.148,1752.478,1817.073,500.816,1974.59,1586.921,1537.77,982.359,1483.905,464.264,1378.769,1432.683,941.701,456.177,669.218,1149.966,944.223,1001.661,419.723,nan,nan,1557.657,342.497
978.281,1819.953,1752.165,1817.468,499.576,1973.464,1586.605,1537.737,985.314,1484.476,463.977,1379.52,1432.984,941.69,456.177,669.218,1149.963,944.326,1001.747,419.615,554.57,314.993,1555.712,341.628
979.693,1819.248,1753.643,1819.01,497.646,1972.092,1586.872,1537.82,986.205,1485.189,463.691,1380.74,1433.182,941.915,456.277,669.499,1150.299,944.495,1001.948,419.795,553.929,315.807,1553.961,340.87
979.9,1819.3,1754.385,1820.437,495.522,1970.145,1586.417,1537.764,986.57,1485.329,463.521,1381.398,1431.927,942.828,456.223,669.545,1149.844,944.673,1002.129,419.794,553.524,315.769,1552.654,340.411
979.5,1819.589,1755.001,1821.452,495.603,1969.17,1586.633,1537.861,987.721,1485.495,463.766,1381.327,1428.84,943.334,452.357,679.441,1149.875,944.875,1002.305,419.842,553.313,315.935,1551.93,340.279
981.042,1818.96,1754.99,1821.901,493.605,1968.299,1586.717,1538.389,989.012,1486.41,463.446,1382.512,1424.521,944.989,449.38,699.363,1144.824,949.323,1002.628,420.079,552.729,316.277,1549.48,340.108
985.899,1817.535,1755.584,1822.804,492.082,1967.037,1586.915,1538.512,990.31,1486.772,463.316,1383.239,1421.967,945.859,419.821,712.803,1135.244,953.644,1002.551,420.088,552.38,316.726,1545.373,351.056
988.134,1816.714,1755.512,1822.936,490.327,1961.649,1587.252,1538.569,990.758,1486.658,463.287,1383.558,1421.56,945.69,398.586,724.241,1122.689,967.098,1003.132,419.999,551.89,316.962,1534.337,360.662
989.458,1816.847,1756.127,1823.852,504.066,1956.513,1587.855,1539.257,991.159,1487.345,463.032,1384.949,1421.681,946.47,387.466,732.357,1110.923,976.291,1004.41,420.814,552.389,317.406,1528.24,364.849
990.644,1816.15,1756.163,1824.266,515.305,1953.336,1587.972,1539.22,991.99,1487.385,462.404,1385.326,1421.778,946.495,379.525,736.971,1090.127,994.176,1004.556,420.664,552.204,317.506,1523.553,368.107
991.119,1816.075,1759.511,1827.423,519.825,1951.83,1587.789,1539.24,992.299,1487.671,463.62,1386.109,1421.993,946.51,373.759,740.154,1080.42,1000.057,1005.2,420.855,552.456,317.562,1521.691,369.869
992.181,1815.777,1758.962,1828.24,522.967,1950.875,1587.408,1539.282,992.25,1487.819,459.989,1393.626,1421.45,946.701,368.805,742.994,1067.484,1006.295,1004.763,420.691,551.737,318.234,1519.937,371.329
993.272,1815.011,nan,nan,523.609,1949.887,1587.575,1539.326,993.636,1488.065,455.128,1406.214,1421.446,946.678,366.068,745.598,1055.775,1012.19,1005.463,420.702,551.613,318.174,1517.967,372.884
993.92,1814.792,nan,nan,524.226,1949.228,1587.344,1539.386,993.088,1488.18,452.666,1411.713,1422.1,946.568,361.337,747.718,1052.427,1012.782,1004.83,420.832,546.889,326.334,1515.563,374.92
994.287,1814.724,nan,nan,525.273,1948.426,1586.826,1539.42,993.913,1488.418,451.497,1415.276,1421.737,946.856,358.293,749.947,1047.516,1015.165,1005.03,421.041,540.103,339.736,1514.216,376.197
994.936,1812.759,nan,nan,526.156,1947.761,1586.916,1539.607,994.959,1489.298,450.386,1417.386,1422.535,946.691,354.924,751.9,1045.674,1015.773,1005.181,421.158,537.105,343.742,1513.875,376.926
1001.184,1811.576,nan,nan,526.211,1947.315,1587.114,1539.898,995.459,1489.432,449.415,1419.163,1422.457,946.7,352.986,753.048,1043.902,1016.27,1005.854,421.361,535.126,347.073,1513.013,378.048
1009.189,1808.912,nan,nan,526.247,1947.223,1587.124,1540.021,994.663,1488.88,448.811,1422.033,1422.118,947.315,351.261,754.556,1042.184,1017.349,1002.548,411.465,533.808,348.002,1510.23,381.219
1011.922,1807.794,nan,nan,525.659,1947.135,1585.291,1539.77,994.685,1489.116,447.542,1424.452,1422.755,947.362,348.854,756.205,1039.746,1018.32,1016.659,399.314,530.759,348.849,1503.969,386.733
1013.318,1807.454,1769.203,1841.455,526.631,1946.782,1585.632,1539.892,995.069,1489.359,447.326,1425.568,1422.724,947.422,348.009,756.829,1038.254,1018.81,1025.519,393.293,530.276,349.514,1499.005,390.689
1017.102,1806.212,1769.466,1841.85,521.165,1951.591,1585.854,1539.848,994.608,1493.238,446.763,1427.503,1422.989,947.518,345.707,758.46,1036.574,1019.682,1031.006,390.23,528.743,350.33,1497.023,392.789
1017.389,1805.681,1769.071,1841.127,518.79,1952.021,1585.959,1539.801,1004.555,1494.664,446.093,1428.561,1422.181,947.934,343.748,759.63,1035.72,1019.408,1033.964,387.974,527.527,350.951,1495.569,393.501
1019.274,1805.258,1769.325,1842.22,516.356,1951.636,1585.074,1539.91,1009.186,1495.756,445.301,1429.727,1419.945,947.146,342.488,760.496,1035.175,1019.711,1035.676,386.891,526.465,350.236,1494.445,394.682
1020.393,1804.857,1769.798,1842.428,512.052,1951.021,1585.111,1540.029,1013.418,1496.911,445.086,1430.07,1416.89,950.784,341.935,761.215,1034.625,1020.196,1037.946,385.4,525.383,350.315,1493.097,396.048
1021.758,1804.432,1769.856,1842.622,510.309,1951.005,1584.898,1540.081,1015.208,1497.342,444.124,1432.435,1410.636,952.923,341.175,762.236,1033.846,1020.729,1038.344,384.534,524.03,350.146,1491.679,397.323
1023.724,1803.66,1770.128,1843.122,507.592,1950.326,1585.515,1540.448,1015.934,1497.706,444.333,1432.23,1409.741,953.338,340.095,763.686,1032.513,1021.472,1039.766,383.93,523.633,350.364,1490.377,398.816
1023.792,1803.859,1770.062,1843.157,505.109,1949.632,1586.251,1540.315,1016.794,1497.616,443.991,1432.522,1409.745,953.243,339.22,764.265,1031.868,1021.792,1042.78,382.265,522.933,349.894,1489.636,399.735
1025.669,1803.444,1770.395,1843.746,500.546,1948.736,1586.082,1540.663,1018.618,1498.339,443.855,1433.226,1409.537,953.611,338.398,765.24,1031.772,1021.955,1043.367,381.819,513.253,349.664,1488.998,400.67
1026.372,1803.253,1770.179,1843.934,500.554,1939.429,1585.253,1540.559,1019.551,1498.836,444.103,1433.46,1410.438,953.487,337.64,766.567,1032.005,1022.034,1044.433,381.64,503.165,360.897,1488.726,401.275
1021.962,1797.17,1770.221,1844.095,525.824,1929.642,1584.944,1540.524,1019.847,1498.939,443.573,1434.768,1409.534,953.777,336.663,767.296,1031.756,1022.142,1045.284,380.967,496.87,367.865,1488.287,402.036
1028.695,1786.125,1770.458,1845.009,530.045,1926.887,1587.051,1541.275,1020.874,1499.189,443.208,1435.677,1410.149,954.06,336.004,768.121,1029.593,1023.061,1045.801,380.957,492.079,371.25,1487.792,403.375
1033.149,1778.213,1748.532,1821.989,532.31,1923.865,1584.774,1540.515,1021.657,1498.839,442.947,1436.46,1409.552,954.156,335.766,768.425,1016.736,1024.914,1047.812,379.922,491.657,370.371,1488.16,402.888
1034.701,1776.438,nan,nan,532.285,1922.708,1585.087,1540.817,1022.787,1499.138,442.503,1437.789,1409.846,954.676,335.142,768.973,997.844,1029.683,1047.759,380.042,490.879,371.272,1484.696,410.131
1036.287,1773.634,1691.828,1752.787,532.836,1921.155,1585.458,1541.064,1023.305,1499.558,442.39,1437.991,1410.104,951.466,337.173,770.079,977.91,1032.648,1047.963,380.002,489.143,371.126,1480.236,414.158
1037.424,1772.428,1660.403,1736.894,533.848,1920.174,1587.894,1541.848,1023.481,1500.062,442.053,1438.883,1411.118,945.124,325.111,779.065,952.461,1034.605,1049.235,380.068,488.27,372.309,1477.54,417.814
1038.661,1770.276,1632.232,1721.266,533.213,1921.271,1588.116,1541.924,1024.223,1500.086,442.312,1438.808,1409.812,938.995,316.527,789.146,926.563,1033.501,1051.015,379.139,488.387,372.225,1476.023,419.627
1039.359,1768.755,1618.338,1717.094,532.992,1938.13,1588.369,1541.985,nan,nan,441.991,1439.435,1407.249,934.813,310.87,794.303,907.046,1031.349,1051.668,379.169,487.676,372.622,1473.487,422.447
1040.282,1767.009,1610.135,1715.07,530.016,1946.037,1588.154,1542.147,nan,nan,441.686,1440.028,1406.579,933.35,308.039,797.165,897.129,1029.118,1052.201,378.841,487.522,373.006,1472.825,423.224
1040.621,1766.25,1605.178,1714.517,526.597,1949.136,1588.526,1542.494,nan,nan,441.712,1440.34,1407.356,932.777,306.684,799.007,890.102,1027.949,1052.96,378.907,487.05,372.92,1471.822,424.995
1041.001,1766.186,1600.965,1713.241,522.851,1946.93,1588.237,1542.203,nan,nan,441.796,1440.442,1407.315,931.74,305.419,800.461,885.65,1026.371,1053.354,378.697,474.421,371.487,1471.127,426.017
1041.457,1765.302,1597.328,1712.479,521.011,1946.176,1588.729,1542.215,1027.883,1501.207,441.537,1440.836,1407.862,931.688,302.493,802.992,881.498,1025.834,1054.818,378.661,458.837,379.866,1471.6,426.28
1041.794,1764.705,1594.489,1711.69,518.924,1945.228,1588.114,1542.189,1028.191,1500.953,441.485,1441.053,1407.86,930.977,301.686,803.556,880.241,1024.998,1055.332,378.403,451.388,382.077,1470.614,427.746
1041.983,1764.123,1592.94,1711.34,524.998,1940.177,1588.584,1542.239,1027.976,1501.03,441.476,1441.263,1408.574,930.961,300.355,804.428,875.802,1023.671,1056.511,378.288,447.214,383.124,1469.433,428.292
1042.457,1764.213,1556.199,1729.228,529.373,1931.907,1589.223,1542.457,1026.814,1501.599,441.795,1441.269,1408.936,931.191,299.793,805.994,874.69,1023.089,1056.187,378.72,445.574,383.91,1467.882,430.268
1042.932,1763.539,1482.204,1722.832,533.559,1924.305,1589.695,1542.567,1025.279,1511.117,441.624,1442.108,1409.768,931.926,298.823,806.885,872.612,1022.988,1057.027,378.533,443.993,383.915,1467.569,431.253
1042.928,1763.776,1448.721,1727.922,534.589,1920.666,1589.782,1542.601,1030.634,1515.94,441.44,1442.4,1410.295,932.336,297.937,807.386,872.738,1022.789,1057.67,379.044,441.651,384.498,1466.981,433.313
1041.857,1764.854,1434.236,1734.02,532.471,1918.158,1589.72,1542.611,1032.45,1518.444,441.639,1442.218,1410.529,932.513,291.811,798.175,872.768,1022.593,1058.29,379.148,439.229,384.873,1464.777,435.039
1044.001,1760.435,1431.353,1737.207,532.481,1917.869,1589.826,1542.638,1035.813,1519.907,441.393,1442.628,1410.668,932.388,274.855,801.611,870.316,1021.78,1058.498,379.175,439.106,384.591,1458.901,441.737
1045.672,1756.407,1423.574,1740.188,531.987,1918.275,1589.649,1542.711,1036.731,1520.119,439.831,1442.093,1411.287,933.274,267.301,800.454,869.221,1021.461,1059.1,378.889,438.108,384.464,1458.074,442.576
1046.853,1754.592,1418.291,1743.278,535.53,1938.501,1589.599,1542.716,1036.836,1520.538,435.169,1448.698,1411.59,933.594,263.006,800.709,867.213,1021.123,1059.061,378.993,437.612,384.325,1457.381,444.276
1047.598,1753.551,1417.811,1744.413,525.085,1945.223,1589.658,1543.01,nan,nan,432.337,1453.503,1412.803,934.89,259.583,800.405,868.454,1020.948,1059.771,379.238,437.267,384.388,1456.842,445.555
1048.053,1752.886,1414.603,1745.326,520.291,1948.829,1590.177,1542.872,nan,nan,431.323,1455.049,1411.469,930.979,257.489,799.987,867.589,1020.721,1059.922,378.789,435.852,384.212,1455.833,446.215
1048.364,1752.688,1414.027,1746.578,518.993,1950.943,1589.719,1543.028,nan,nan,430.132,1457.473,1416.474,926.775,256.604,799.717,866.627,1020.41,1055.588,372.345,435.898,384.04,1455.674,447.009
1049.018,1751.017,1412.005,1747.522,517.483,1950.447,1589.477,1543.014,nan,nan,430.15,1457.668,1413.853,913.811,254.406,799.521,865.692,1020.197,1065.999,360.505,434.544,383.93,1455.086,447.648
1049.495,1750.448,1409.804,1749.04,515.281,1947.69,1589.952,1543.192,nan,nan,428.532,1459.347,1413.56,909.244,253.651,799.536,865.017,1020.026,1068.914,354.855,435.356,387.16,1455.114,448.43
1049.585,1750.582,1408.972,1749.687,515.954,1948.345,1589.919,1543.332,1040.881,1523.246,427.99,1460.112,1412.979,906.222,253.093,799.239,864.61,1019.628,1071.117,352.108,419.907,393.106,1455.136,448.387
1049.783,1750.206,1408.387,1750.292,518.86,1942.304,1590.078,1543.389,1040.812,1523.531,427.484,1460.786,1413.326,904.793,251.912,799.367,864.499,1019.261,1072.3,349.832,410.97,397.267,1454.963,448.851
1050.122,1749.604,1407.191,1750.84,523.672,1937.582,1589.761,1543.313,1041.466,1523.937,427.046,1461.614,1413.178,903.348,251.707,799.309,864.28,1018.948,1072.725,348.217,407.47,398.027,1455.132,448.72
1050.227,1749.153,1407.691,1751.266,523.98,1937.557,1589.892,1543.337,1042.231,1524.41,426.827,1461.927,1413.125,902.227,251.367,797.864,862.981,1018.729,1073.195,347.143,404.788,399.085,1455.369,449.147
1050.281,1749.34,1407.662,1751.35,522.133,1937.026,1589.882,1543.374,1042.68,1524.823,426.242,1462.546,1413.209,901.836,243.362,785.051,860.972,1018.336,1073.881,345.212,402.384,399.703,1454.56,449.999
1050.536,1749.137,1406.691,1752.24,519.464,1937.432,1590.158,1543.544,nan,nan,425.871,1462.926,1413.285,901.73,226.716,778.803,859.128,1017.999,1074.452,343.925,399.816,400.274,1456.499,455.322
1050.609,1749.019,1406.523,1752.433,517.216,1937.633,1588.408,1543.314,nan,nan,425.513,1463.248,1413.356,901.495,220.205,775.914,858.899,1017.799,1074.361,343.519,398.729,400.721,1457.617,456.163
1050.707,1748.941,1406.19,1752.757,523.104,1932.887,1588.688,1543.569,nan,nan,425.542,1463.386,1413.142,901.333,217.093,774.125,858.59,1017.781,1074.938,341.589,396.581,400.938,1458.506,456.888
1050.886,1749.062,1407.189,1752.563,529.012,1932.054,1588.598,1543.563,nan,nan,423.389,1465.036,1413.456,900.623,213.573,772.577,858.354,1017.742,1074.53,341.837,396.005,401.435,1459.553,456.972
1050.726,1748.695,1406.376,1752.914,529.555,1929.429,1588.309,1543.532,nan,nan,419.754,1471.726,1413.441,900.419,211.207,771.18,857.479,1017.482,1074.128,340.807,394.389,400.715,1459.7,456.589
1050.427,1750.094,1406.496,1752.94,528.117,1928.57,1588.677,1543.552,nan,nan,416.836,1476.014,1413.524,900.622,210.116,770.647,857.031,1017.167,1074.484,339.97,394.015,400.895,1460.289,455.823
1050.645,1750.525,1406.686,1753.353,525.996,1928.066,1588.618,1543.677,nan,nan,414.983,1479.309,1413.479,900.181,208.227,769.638,856.883,1017.331,1074.548,339.384,392.762,401.439,1460.782,455.011
1053.341,1747.431,1405.577,1754.013,533.458,1931.774,1588.458,1544.045,nan,nan,413.891,1480.783,1414.032,898.697,206.213,768.548,857.562,1017.368,1074.488,338.803,391.927,401.733,1461.096,456.233
